© 2000-2018 QIAGEN. All rights reserved.															
Symbol	Synonym(s)	Entrez Gene Name	Gene Symbol - human (HUGO / HGNC / Entrez Gene)	Expr Other	Expr Log Ratio	Expr p-value	Location	Family	Drugs	Entrez Gene ID for Human	Entrez Gene ID for Mouse	Entrez Gene ID for Rat	PubChem ID	HMDB ID	CAS ID
gilvocarcin V	4-[(2R,3R,4R,5S)-3,4-dihydroxy-5-[(1R)-1-hydroxyethyl]oxolan-2-yl]-8-ethenyl-1-hydroxy-10,12-dimethoxynaphtho[1,2-c]isochromen-6-one, 6H-benzo(d)naphtho(1,2-b)pyran-6-one, 4-(6-deoxy-alpha-galactofuranosyl)-8-ethenyl-1-hydroxy-10,12-dimethoxy-, 6H-benzo(d)naphtho(1,2-b)pyran-6-one, 4-(6-deoxy-_-galactofuranosyl)-8-ethenyl-1-hydroxy-10,12-dimethoxy-, 77879-90-4, anandamycin, C27H26O9, DC-38-V, gilvocarcina, GV						Other	chemical drug					11027418	--	77879-90-4
glutathione	(2S)-2-amino-5-[[(2R)-1-(carboxymethylamino)-1-oxo-3-sulfanylpropan-2-yl]amino]-5-oxopentanoic acid, (2S)-2-amino-5-[[(2R)-1-(carboxymethylamino)-1-oxo-3-sulphanylpropan-2-yl]amino]-5-oxopentanoic acid, 70-18-8, C10H17N3O6S, gamma L glutamyl L cysteinylglycine, gamma L-Glu L-Cys Gly, gamma-Glu-Cys-Gly, gamma-L-glutamylcysteinylglycine, glutathione-reduced, glycine, N-(N-L-gamma-glutamyl-L-cysteinyl)-, glycine, N-(N-L-_-glutamyl-L-cysteinyl)-, GSH, L-glutathione, reduced glutathione, _ L glutamyl L cysteinylglycine, _ L-Glu L-Cys Gly, _-Glu-Cys-Gly, _-L-glutamylcysteinylglycine						Other	chemical - endogenous mammalian					124886	HMDB0000125	70-18-8
Gm21596/Hmgb1	amphoterin, Gm21596, high mobility group box 1, high-mobility group (nonhistone chromosomal) protein 1-like 1, HMG-1, Hmg1-Related, Hmg1l1, Hmgb1, LOC679451, p30, predicted gene, 21596, SBP-1	high mobility group box 1					Nucleus	transcription regulator			15289|100862258	679571			
GSTP1	DFN7, FAEES3, GLUTATHIONE S TRANSFERASE PHI, glutathione S-transferase pi 1, Glutathione s-transferase, chain b, glutathione S-transferase, pi 1, glutathione S-transferase, pi 2, glutathione S-transferase, pi, pseudogene, Gm37208, Gm3934, GST Acidic Form, GST P1-1, GST PI, Gst pi-class subunit 7, Gst Yf, GST-P, GST3, Gst7-7, Gst7pi, Gstp-ps, Gstp2, GSTpiA, GstpiB, HEL-S-22, Lysyl Oxidase 2, PI	glutathione S-transferase pi 1	GSTP1	18385.14312	0.370626858	7.01081E-06	Cytoplasm	enzyme		2950	100042625|14869|14870	24426			
GTF2H1	AW743425, AW822074, BTF2, BTF2 p62, C77871, general transcription factor II H, polypeptide 1, GENERAL TRANSCRIPTION FACTOR IIH 1, general transcription factor IIH subunit 1, P62, p62 TFIIH, TFB1, TFIIH	general transcription factor IIH subunit 1	GTF2H1	1976.813306	0.260788231	4.20745E-05	Nucleus	transcription regulator		2965	14884	361580			
GTF2H3	5033417D07Rik, BTF2, BTF2-p34, C730029A10, D5ERTD679E, general transcription factor IIH subunit 3, general transcription factor IIH, polypeptide 3, P34, p34f, TFB4, TFIIH	general transcription factor IIH subunit 3	GTF2H3	846.999909	0.653809228	6.22518E-14	Nucleus	transcription regulator		2967	209357	288651			
GTF2H4	AW545633, BTF2 p52, general transcription factor 2H subunit 4, general transcription factor II H, polypeptide 4, general transcription factor IIH subunit 4, P52, TFB2, TFIIH	general transcription factor IIH subunit 4					Nucleus	transcription regulator		2968	14885	294236			
GTF2H5	2700017P07Rik, 2810432H05Rik, bA120J8.2, C6orf175, D17Wsu155e, FLJ21221, general transcription factor IIH subunit 5, general transcription factor IIH, polypeptide 5, RGD1560991, TFB5, TFIIH, TGF2H5, TTD, TTD-A, TTD3	general transcription factor IIH subunit 5	GTF2H5	880.7085205	0.083574338	0.474986063	Nucleus	other		404672	66467	502227			
H-8	113276-94-1, 5-isoquinolinesulfonamide, N-(2-(methylamino)ethyl)-, 5-isoquinolinesulfonamide, N-(2-(methylamino)ethyl)-, dihydrochloride, 84478-11-5, C12H15N3O2S, H-8, N-(2-(methylamino)ethyl)-5-isoquinolinesulfonamide, N-[2-(methylamino)ethyl]isoquinoline-5-sulfonamide, N-[2-(methylamino)ethyl]isoquinoline-5-sulphonamide						Other	chemical toxicant					3540	--	113276-94-1
H2AFX	AW228881, Gamma-h2afx, gamma-H2AX, H2A histone family member X, H2A histone family, member X, H2A/X, H2AX, Hist5-2ax, RGD1566119, _-h2afx, _-H2AX	H2A histone family member X	H2AFX	4920.296189	-0.099308575	0.236129395	Nucleus	transcription regulator		3014	15270	500987			
HAT1	2410071B14Rik, AA536933, histone acetyltransferase 1, histone aminotransferase 1, KAT1	histone acetyltransferase 1					Nucleus	enzyme		8520	107435	296501			
HERC1	2810449H11RIK, B230218H07, D130015N03Rik, HECT and RLD domain containing E3 ubiquitin protein ligase family member 1, MDFPMR, p532, p619, tbl	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1	HERC1	2690.353774	-0.546259754	1.06682E-07	Cytoplasm	other		8925	235439	315771			
HGF	C230052L06Rik, DFNB39, F-TCF, hepatocyte growth factor, HGF/SF, HGFB, HPTA, NK1, NK2, SF, SF/HGF	hepatocyte growth factor					Extracellular Space	growth factor	rilotumumab, SCH 900105, MP0250	3082	15234	24446			
HINFP	AA589481, histone H4 transcription factor, MIZF, RGD1311492, ZNF743	histone H4 transcription factor	HINFP	431.6172065	0.40955295	9.81564E-05	Nucleus	transcription regulator		25988	102423	300665			
HISTONE	HISTONES						Nucleus	group							
Histone h3	H3, H3.3, Hist H3, Histone H3B						Nucleus	group							
HMGA1	AL023995, high mobility group AT-hook 1, high mobility group AT-hook 1B, HMG(I)Y, HMG-I(Y), HMG-R, Hmg-y/i, HMG1(Y), Hmga1-rs1, Hmga1b, Hmgi, Hmgi-rs1, HMGIY, Hmgy, LOC689053	high mobility group AT-hook 1	HMGA1	24579.83017	0.421218674	4.9937E-08	Nucleus	transcription regulator		3159	15361|111241	117062			
HMGA2	9430083A20Rik, BABL, high mobility group AT-hook 2, HIGH MOBILITY GROUP protein I-C, HIGH MOBILITY GROUP protein isoform I-C, HMGI-C, LIPO, pg, pygmy, STQTL9	high mobility group AT-hook 2	HMGA2	3783.807486	-0.627851346	1.71555E-16	Nucleus	enzyme		8091					
Hmgb1	Ac2-008, high mobility group box 1, Hmg1, LOC100361707	high mobility group box 1					Nucleus	transcription regulator				25459			
HMGB1	Ac2-008, high mobility group box 1, HMG-1, HMG3, p30, SBP-1	high mobility group box 1	HMGB1	20329.8867	-0.007135824	0.924595641	Nucleus	transcription regulator		3146					
HMGN1	high mobility group nucleosomal binding domain 1, high mobility group nucleosome binding domain 1, HMG-14, LOC100911295, non-histone chromosomal protein HMG-14-like	high mobility group nucleosome binding domain 1	HMGN1	4991.510741	0.357323647	4.40411E-09	Nucleus	transcription regulator		3150	15312	360704|100911295			
HMOX1	bK286B10, D8Wsu38e, haemox, HEME OXYGENASE, Heme oxygenase 1, HEME OXYGENASE (DECYCLIZING) 1, Hemox, Heox, HEOXG, Hmox, HMOX1D, HO-1, HSP32	heme oxygenase 1	HMOX1	1970.5506	-0.207081639	0.014461837	Cytoplasm	enzyme	tin mesoporphyrin	3162	15368	24451			
HNRNPU	AA408410, AI256620, AI503316, AL024194, AL024437, AW557595, C86794, EIEE54, GRIP120, heterogeneous nuclear ribonucleoprotein U, HNRNPU-AS1, HNRPU, HRNPU, LOC284702, pp120, SAF-A, scaffold attachment factor A, SN1, SP120, U21.1	heterogeneous nuclear ribonucleoprotein U	HNRNPU	20415.6827	0.219381719	8.15341E-06	Nucleus	transporter		3192	51810	117280			
HORMAD1	4921522K05Rik, CT46, HORMA domain containing 1, NOHMA, RGD1564960	HORMA domain containing 1	HORMAD1	237.5551228	-0.136768173	0.448625108	Nucleus	other		84072	67981	365868			
HRAS	C-BAS/HAS, C-H-RAS, C-HA-RAS, C-HA-RAS1, c-rasHa, CTLO, H-RASIDX, HA-RAS, HAMSV, Harvey rat sarcoma virus oncogene, Harvey-ras, HRas proto-oncogene, GTPase, HRAS1, Kras2, RAS, RAS HA, RASH1, V-H-RAS	HRas proto-oncogene, GTPase	HRAS	1039.285086	0.42820914	3.55333E-05	Plasma Membrane	enzyme	ISIS 2503	3265	15461	293621			
HSPA1A/HSPA1B	HEAT SHOCK 70-KDA, heat shock 70kD protein 1A, heat shock 70kD protein 1B (mapped), heat shock protein 1A, heat shock protein family A (Hsp70) member 1A, heat shock protein family A (Hsp70) member 1B, HEL-S-103, hsp68, HSP70, HSP70-1, HSP70-1A, HSP70-1B, HSP70-2, Hsp70-3, HSP70.1, HSP70.2, Hsp70.3, HSP70A, hsp70A1, HSP70I, HSP72, HSPA1, HSPA1A, HSPA1B, Hspa2, IHSP70, p72	heat shock protein family A (Hsp70) member 1A	HSPA1A	21393.37587	1.212449424	6.32711E-18	Cytoplasm	enzyme		3303|3304	193740	294254|24472			
HUS1	hHUS1, HUS1 checkpoint clamp component	HUS1 checkpoint clamp component	HUS1	1424.658671	0.36487042	1.50361E-08	Nucleus	kinase		3364	15574	498411			
HUWE1	5430439H10Rik, ARF-BP1, AU041296, C430014N20RIK, C80292, Gm1718, HECT, UBA and WWE domain containing 1, HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase, HECTH9, HSPC272, Ib772, LASU1, MULE, URE-B1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase	HUWE1	17661.90213	-0.10510765	0.307875621	Nucleus	transcription regulator		10075	59026				
hyaluronic acid	"34448-35-6, 9004-61-9, 9067-32-7, Amvisc, Amvisc Plus, Biolon, C28H44N2NaO23+, Duovisc, etamucine, EUFLEXXA, HA, Healon, Healon5, Hyalgan, hyaluronan, hyaluronan acid, hyaluronate, hyaluronate sodium, hyaluronic acid oligosaccharide, hyaluronic acid, sodium salt, Hyruan Plus, Hyvisc, luronit, Orthovisc, Provisc, sodium hyaluronate, sodium;(2S,3S,4S,5R,6R)-6-[(2S,3R,4R,5S,6R)-3-acetamido-2-[(2S,3S,4R,5R,6R)-6-[(2R,3R,4R,5S,6R)-3-acetamido-2,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-2-carboxy-4,5-dihydroxyoxan-3-yl]oxy-5-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid, Viscoat, Vitrax"						Other	chemical - endogenous mammalian					3084049	HMDB0002061	9067-32-7
hydrogen peroxide	7722-84-1, A-101, Eskata, H2O2, hydrogen dioxide, hydrogen peroxide, urea hydrogen peroxide						Other	chemical - endogenous mammalian					784	HMDB0003125	7722-84-1
hydroxyurea	127-07-1, 6-hydroxyurea, Biosupressin, CH4N2O2, Droxia, Hidrix, Hydrea, Hydreia, hydroxycarbamide, hydroxyurea, Hydura, Hydurea, Litaler, Litalir, Mylocel, N-hydroxyurea, Onco-Carbide, Oxyurea, Siklos, urea, hydroxy-, Ureaphil						Other	chemical drug					3657	HMDB0015140	127-07-1
idarubicin	(7S,9S)-9-acetyl-7-[(2R,4S,5S,6S)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-8,10-dihydro-7H-tetracene-5,12-dione, 4-demethoxydaunomycin, 4-demethoxydaunorubicin, 4-desmethoxydaunorubicin, 5,12-naphthacenedione, 9-acetyl-7-((3-amino-2,3,6-trideoxy-alpha-L-lyxo-hexopyranosyl)oxy)-7,8,9,10-tetrahydro-6,9,11-trihydroxy-, (7S-cis)-, 5,12-naphthacenedione, 9-acetyl-7-((3-amino-2,3,6-trideoxy-_-L-lyxo-hexopyranosyl)oxy)-7,8,9,10-tetrahydro-6,9,11-trihydroxy-, (7S-cis)-, 57852-57-0, 58957-92-9, C26H27NO9, Idamycin, Idamycin PFS, Idarubicin Aglycone, idarubicin HCl, Idarubicin HCl PFS, idarubicin hydrochloride, idarubicina, idarubicine, IMI30, NSC 256439						Other	chemical drug					42890	HMDB0015308	57852-57-0
idoxuridine	1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-iodopyrimidine-2,4-dione, 5-iodo-2'-deoxyuridine, 54-42-2, 90640-07-6, 90640-08-7, Antizona, C9H11IN2O5, Dendrid, Emanil, Heratil, Herpe-Gel, Herpes-Gel, Herpesil, Herpid, Herpidu, Herplex, Herplex Liquifilm, Idexur, Idoxene, IDU, Idu Oculos, Iducher, Idulea, IDUR, Iduridin, Iduviran, iododeoxyuridine, Joddeoxiuridin, Kerecid, Ophthalmadine, Spectanefran, Stoxil, Synmiol, Virudox						Other	chemical drug					5905	HMDB0014394	90640-08-7
IER3	AI663993, cI-3, DIF-2, GLY96, IEX-1, IEX-1L, immediate early response 3, Ler3, PRG1	immediate early response 3	IER3	1354.040721	-0.09401169	0.28647393	Cytoplasm	other		8870	15937	294235			
IFNG	IFG, IFI, IFN gamma, IFN type II, IFN-_, IFNG2, INF-_, interferon gamma, Interferon _, type II INTERFERON, _ interferon, _-ifn	interferon gamma					Extracellular Space	cytokine		3458	15978	25712			
IGF1	C730016P09Rik, IGF, IGF-I, IGF-I-smC, insulin like growth factor I, INSULIN-LIKE GROWTH FACTOR 1, insulin-like somatomedin peptide I, MAD isoform 4, mecasermin, mecasermin recombinant, MGF, Preproinsulin-like growth factor ia, somatomedin C	insulin like growth factor 1	IGF1	24.8602797	0.764467952	0.074335652	Extracellular Space	growth factor	MEDI-573, BI 836845	3479	16000	24482			
IGF1R	A330103N21RIK, CD221, D930020L01, hyft, IGF-1 receptor, Igf1r beta isoform, Igf1r _, Igf1r _ isoform, IGFIR, IGFIRC, IGFR, IGFR1, insulin-like growth factor 1 receptor, insulin-like growth factor I receptor, JTK13, LOC51049, MGC18216	insulin like growth factor 1 receptor	IGF1R	2419.944994	0.093686775	0.465617857	Plasma Membrane	transmembrane receptor	picropodophyllin, linsitinib, cixutumumab, ganitumab, AVE1642, BMS-754807, XL228, BIIB022, IGF1, dalotuzumab, ceritinib, brigatinib, [I-124]-CPD-1028, MM-141, IGF-methotrexate conjugate, PL225B, KW-2450, IGF-1R inhibitor	3480	16001	25718			
IGHMBP2	AEP, CATF1, CMT2S, HCSA, HMN6, immunoglobulin mu binding protein 2, nmd, RIPE3b1, sma, SMARD1, Smbp-2, SMUBP2, ZFAND7	immunoglobulin mu binding protein 2	IGHMBP2	672.5186963	-0.235040782	0.005368051	Nucleus	enzyme		3508	20589	29532			
IL1B	IL-1, IL-1F2, IL-1_, IL1-BETA, interleukin 1 beta, Interleukin 1 _, pro-IL1beta, pro-IL1_	interleukin 1 beta	IL1B	61.92992059	0.891957517	0.332685164	Extracellular Space	cytokine	canakinumab, gevokizumab, canakinumab/INS, gallium nitrate	3553	16176	24494			
IL24	C49A, FISP, IL10B, interleukin 24, MDA7, MOB5, ST16	interleukin 24	IL24	25.09236404	-0.230177105	0.645096227	Extracellular Space	cytokine		11009	93672	170819			
IL6	BSF-2, CDF, FDGI, HGF, HSF, IFN beta 2A, IFN _ 2A, IFN-beta-2, IFN-_-2, IFNB2, ILg6, interleukin-6	interleukin 6					Extracellular Space	cytokine	tocilizumab, siltuximab, clazakizumab	3569	16193	24498			
imatinib	152459-95-5, 220127-57-1, 4-[(4-methyl-1-piperazinyl)methyl]-N-[4-methyl-3-[[4-(3-pyridinyl)-2-pyrimidinyl]amino]-phenyl]benzamide methanesulfonate, 4-[(4-methylpiperazin-1-yl)methyl]-N-[4-methyl-3-[(4-pyridin-3-ylpyrimidin-2-yl)amino]phenyl]benzamide, C29H31N7O, CGP 57148, CGP57148B, Gleevec, Glivec, imatinib mesilate, imatinib mesylate, ST1571, STI 571						Other	chemical drug					5291	HMDB0014757	152459-95-5
imipramine blue	4-[[4-(diethylamino)phenyl]-[11-[3-(dimethylamino)propyl]-5,6-dihydrobenzo[b][1]benzazepin-11-ium-3-ylidene]methyl]-N,N-diethylaniline, C40H51N4+, IB						Other	chemical drug					49783515	--	
imiquimod	1-(2-methylpropyl)imidazo[4,5-c]quinolin-4-amine, 1-isobutyl-1H-imidazo(4,5-c)quinolin-4-amine, 1H-imidazo(4,5-c)quinolin-4-amine, 1-(2-methylpropyl)-, 4-amino-1-isobutyl-1H-imidazo(4,5-c)quinoline, 9050-31-1, 99011-02-6, Aldara, C14H16N4, imiquimod 5% cream, R 837, S 26308, Zyclara						Other	chemical drug					57469	HMDB0014862	9050-31-1
ING1	2610028J21Rik, AA407184, AI875420, Ingh, inhibitor of growth family member 1, inhibitor of growth family, member 1, mING1h, p33ING1, p33ING1b, p33ING1c, p37Ing1b	inhibitor of growth family member 1	ING1	619.9940542	-0.003061359	0.980568815	Nucleus	transcription regulator		3621	26356	306626			
INIP	1110054O05Rik, 2610312O17Rik, AA399876, C9orf80, HSPC043, hSSBIP1, INTS3 and NABP interacting protein, MISE, RGD1307983, SOSSC, SSBIP1	INTS3 and NABP interacting protein	INIP	1327.539597	-0.683213327	3.68551E-16	Nucleus	other		58493	66209	298032			
iniparib	160003-66-7, 4-iodo-3-nitrobenzamide, 937799-96-7, BSI201, C7H5IN2O3						Other	chemical drug					9796068	--	160003-66-7
INO80	2310079N15Rik, 4632409L19Rik, hINO80, INO80 complex subunit, INO80A, INOC1, RGD1310969	INO80 complex subunit	INO80	1268.658273	-0.385272159	2.43799E-07	Nucleus	enzyme		54617	68142	296084			
INTS3	C1orf193, C1orf60, C77668, INT3, integrator complex subunit 3, RGD1304593, SOSS-A	integrator complex subunit 3	INTS3	1252.208626	0.129533756	0.124539348	Nucleus	other		65123	229543	361988			
IPMK	2410017C19Rik, AA408208, Impk, INOSITOL 1,3,4,6-TETRAKISPHOSPHATE 5-KINASE, inositol polyphosphate multikinase, Insp4 5-Kinase, Ipk2	inositol polyphosphate multikinase	IPMK	782.0658209	-0.530994049	3.43196E-05	Nucleus	kinase		253430	69718	171458			
IRF1	AU020929, IFN REGULATORY FACTOR 1, interferon regulatory factor 1, ISGF2, LSIR, MAR	interferon regulatory factor 1	IRF1	398.0819509	-0.917450542	1.93055E-17	Nucleus	transcription regulator		3659	16362	24508			
JAK2	AI504024, C81284, Fd17, Janus kinase 2, JTK10, THCYT3	Janus kinase 2	JAK2	292.2310071	-0.203550457	0.188974988	Cytoplasm	kinase	WP1066, tofacitinib, fedratinib, pacritinib, XL019, ruxolitinib, AZD1480, momelotinib, baricitinib, NS-018, SB-1317, gandotinib, BMS-911543, jak2 inhibitor, methotrexate/tofacitinib, baricitinib/methotrexate	3717	16452	24514			
Jnk	JNK 54/46, Jnk p56, JUN KINASE, p40, p47, Sapk/Jnk						Cytoplasm	group	JNK inhibitor, CC 401						
JUN	Activator protein 1, AP-1, API-1, c-Fos, c-Jun, jun proto-oncogene, Jun proto-oncogene, AP-1 transcription factor subunit, Junc, LOC100288387, LOC100291417, LOC100293034, p39, v-Jun, V-jun Avian Sarcoma Virus 17 Oncogene Homolog, V-jun Sarcoma Virus 17 Oncogene Homolog	Jun proto-oncogene, AP-1 transcription factor subunit	JUN	3504.31656	0.385971585	2.69707E-06	Nucleus	transcription regulator		3725	16476	24516			
KAT5	AI839539, CPLA2, ESA1, HTATIP, HTATIP1, K(lysine) acetyltransferase 5, lysine acetyltransferase 5, PLIP, TIP, Tip55, TIP60, ZC2HC5	lysine acetyltransferase 5	KAT5	809.659624	-0.119242356	0.266276062	Nucleus	transcription regulator		10524	81601	192218			
KAT8	2010203C02Rik, 5830450F21Rik, D7Ertd629e, hMOF, K(lysine) acetyltransferase 8, lysine acetyltransferase 8, MOF, MYST1, ZC2HC8	lysine acetyltransferase 8	KAT8	1435.624409	-0.085574092	0.234992015	Nucleus	enzyme		84148	67773	310194			
KCTD13	1500003N18RIK, AV259508, BACURD1, CTB52, D5Mgi41, FKSG86, hBACURD1, PDIP1, PDIP1alpha, POLDIP1, polymerase _-interacting protein 1, potassium channel tetramerisation domain containing 13, potassium channel tetramerization domain containing 13	potassium channel tetramerization domain containing 13	KCTD13	111.7655162	-0.426600195	0.04140113	Nucleus	ion channel		253980	233877	293497			
KDM2A	5530401A10RIK, AA589516, AW536790, CXXC8, F-box protein FBL7, FBL11, FBL7, FBXL11, Gm4560, Jhdm1, JHDM1A, lalina, LILINA, lysine (K)-specific demethylase 2A, lysine demethylase 2A, Ndy2	lysine demethylase 2A	KDM2A	2919.262006	0.280615745	6.98954E-05	Nucleus	enzyme		22992	225876	361700			
KIT	Ack2, Bs, C-Kit1, c-KIT, c-Kit Gnnk+, CD117, Fdc, Gsfsco1, Gsfsco5, Gsfsow3, KIT proto-oncogene receptor tyrosine kinase, PBT, SCFR, SCO1, SCO5, SCR, SOW3, Ssm, white-spotted	KIT proto-oncogene receptor tyrosine kinase					Plasma Membrane	transmembrane receptor	nilotinib, dasatinib, sunitinib, pazopanib, axitinib, lenvatinib, tivozanib, motesanib, OSI-930, telatinib, tandutinib, masitinib, cabozantinib, amuvatinib, quizartinib, regorafenib, flumatinib, ponatinib, bortezomib/sorafenib, lapatinib/pazopanib, dexamethasone/lenalidomide/sorafenib, bevacizumab/sorafenib, imatinib/sirolimus, pexidartinib, cabozantinib/erlotinib, famitinib, imatinib/nilotinib/pegintron, cytarabine/idarubicin/sorafenib, 5-azacytidine/sorafenib, decitabine/sorafenib, LOP628, MGCD516, AKN-028, chiauranib, PLX9486, everolimus/sorafenib, DCC-2618, avapritinib, KTN0158, everolimus/lenvatinib, KIT inhibitor, imatinib, sorafenib, dexamethasone/imatinib, imatinib/prednisone, sorafenib/sulindac/sunitinib, cytarabine/idarubicin/imatinib, imatinib/sunitinib, imatinib/nilotinib, dasatinib/nilotinib, cytarabine/dexamethasone/imatinib/methotrexate, crizotinib/pazopanib, decitabine/imatinib, cytarabine/etoposide/imatinib/mitoxantrone, etoposide/imatinib/mitoxantrone, cytarabine/imatinib, cytarabine/imatinib/methotrexate, midostaurin	3815	16590	64030			
KMT5B	AA117471, C630029K18Rik, CGI-85, FLJ20039, lysine methyltransferase 5B, MRD51, SUV420H1	lysine methyltransferase 5B	SUV420H1	2263.58898	0.476137827	6.43175E-14	Nucleus	enzyme		51111	225888	361688			
KMT5C	BC024816, lysine methyltransferase 5C, SUV420H2	lysine methyltransferase 5C	SUV420H2	484.3006523	-0.617016039	3.08924E-07	Nucleus	enzyme		84787	232811	308345			
KPNA2	2410044B12Rik, IMP alpha 2, IMP _ 2, importin, IMPORTIN alpha 1, Importin alpha2, IMPORTIN _ 1, IPOA1, karyopherin (importin) alpha 2, karyopherin (importin) _ 2, KARYOPHERIN alpha 2, karyopherin alpha 2-like, karyopherin subunit alpha 2, karyopherin subunit _ 2, KARYOPHERIN _ 2, karyopherin _ 2-like, LOC100359600, LOC728860, NPI3, Nuclear Pore-Targeting, PENDULIN, PTAC58, QIP2, RCH1, RCH1 alpha, RCH1 _, SRP1-alpha, SRP1-_	karyopherin subunit alpha 2	KPNA2	20505.30157	-0.359174754	3.15027E-11	Nucleus	transporter		3838	16647	85245|100359600			
Ku	E1bf, Ku heterodimer						Nucleus	complex							
KU-WRN-Artemis-DNA Ligase IV-DNA-PK-XRCC4							Nucleus	complex							
LIG1	AL033288, ATP-dependent DNA ligase I, DNA ligase 1, DNA ligase 1-like, ligase I, DNA, ATP-dependent, LigI, LOC100911727	DNA ligase 1	LIG1	4256.772479	0.226087376	3.32069E-05	Nucleus	enzyme		3978	16881	81513|100911727			
LIG3	D11Wsu78e, DNA LIGASE III, DNA LIGASE III beta, DNA LIGASE III _, DNA LIGASE3, DNA LIGASE3 alpha, DNA LIGASE3 _, LIG2, ligase III, DNA, ATP-dependent	DNA ligase 3	LIG3	1744.9795	0.940525146	6.63657E-47	Nucleus	enzyme		3980	16882	303369			
